symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_pct,exit_reason
SCI,2017-08-24,2017-09-22,87.24832862317858,80.68621541763589,114,-748.080905431867,-7.521190731210623,trail_stop
BEL,2017-08-28,2017-09-22,49.18360491100096,46.79228973388672,203,-485.4369809541913,-4.862016888435468,trail_stop
M&MFIN,2017-06-01,2017-09-25,193.75836844282205,220.39261631162833,51,1358.346641309121,13.746114855764818,trail_stop
PIDILITIND,2017-06-05,2017-09-25,382.48427075156985,387.0225575800702,26,117.99545754101018,1.1865290093061338,trail_stop
WELCORP,2017-06-29,2017-09-25,92.64186631446928,108.33294435164512,107,1678.9453499778137,16.937350963886093,trail_stop
JSWSTEEL,2017-07-06,2017-09-25,194.15175252098896,216.5609049340003,51,1142.866773063577,11.542080935163721,trail_stop
CHOLAFIN,2017-07-28,2017-09-25,228.0190030665528,212.99456805530227,43,-646.0507054837744,-6.589115297055012,trail_stop
CHAMBLFERT,2017-08-03,2017-09-25,116.04651716649448,113.93774551703721,86,-181.35436185332583,-1.8171778877532154,trail_stop
MRPL,2017-08-09,2017-09-25,120.62595387644079,114.07622686937906,82,-537.0776145790605,-5.429782560534784,trail_stop
BEML,2017-08-16,2017-09-25,684.1355142164161,654.2422197127008,14,-418.506123052015,-4.3694990075108215,trail_stop
IOC,2017-08-29,2017-09-25,82.12701082840267,74.67785342048835,121,-901.3480463576325,-9.070289217610382,trail_stop
CHENNPETRO,2017-09-01,2017-09-25,371.3865974581665,343.32627137689985,26,-729.568478112933,-7.555557005372927,trail_stop
HINDPETRO,2017-08-04,2017-09-26,181.972456717512,192.37479747109552,54,561.7264006935111,5.716436949428994,trail_stop
BPCL,2017-08-07,2017-09-26,149.72093274485744,135.90050194729807,66,-912.1484326389182,-9.23079394723719,trail_stop
GRASIM,2017-07-03,2017-09-27,910.5748761587832,1058.7446901200199,10,1481.6981396123665,16.272117520558435,trail_stop
EICHERMOT,2017-08-01,2017-09-27,2826.580500888438,2859.0050535197024,3,97.27365789379292,1.1471299904981573,trail_stop
LTF,2017-08-29,2017-09-27,159.66530218114076,159.2840731872644,62,-23.636197620335224,-0.23876758986988242,trail_stop
TITAN,2017-06-06,2017-09-28,529.2590335847915,565.6864552721997,18,655.6935903733483,6.882720818325396,trail_stop
BALRAMCHIN,2017-08-03,2017-09-28,155.7789604105371,145.43064108700273,64,-662.2924367062005,-6.642950560372599,trail_stop
ASIANPAINT,2017-09-04,2017-09-28,1137.3570634195498,1057.0060509858497,8,-642.8080994696011,-7.064713010364463,trail_stop
NMDC,2017-09-04,2017-09-28,19.423034427853395,17.20509076368893,514,-1140.0230433805355,-11.419140878336949,trail_stop
HINDUNILVR,2017-05-25,2017-09-29,900.1871927067529,1029.5613864948775,11,1423.1161316693706,14.371921177762173,trail_stop
EIHOTEL,2017-03-06,2017-10-04,104.60390294698438,126.74243207286135,95,2103.1602669583117,21.164152103480568,trail_stop
UNOMINDA,2017-05-29,2017-10-11,97.32366715745827,131.56246872800844,102,3492.357760196117,35.18034468959724,trail_stop
KARURVYSYA,2017-06-06,2017-10-12,80.66849080385522,90.5423084970892,123,1214.4795762677786,12.23999308136566,trail_stop
GVT&D,2017-07-28,2017-10-18,393.2385109396244,372.3477524744113,25,-522.2689616303269,-5.3124904819966945,trail_stop
INDUSINDBK,2017-01-25,2017-10-25,1196.3927227006934,1533.6074483651123,8,2697.717805315351,28.185955937879882,trail_stop
BAJFINANCE,2017-06-12,2017-10-25,133.0805159140655,169.36695807681465,75,2721.4831622061865,27.266532529961417,trail_stop
BLUESTARCO,2017-08-18,2017-11-02,341.63976095969616,333.1682235827861,29,-245.67458393039124,-2.47966962425941,trail_stop
TRIDENT,2017-08-29,2017-11-03,7.819119169991029,7.730541254830762,1278,-113.20257557482182,-1.132837513210188,trail_stop
FSL,2017-08-29,2017-11-06,29.376336966899043,30.887781152870716,340,513.8910232303697,5.145107736457256,trail_stop
JSL,2017-01-30,2017-11-07,44.494683619962096,108.16387099014179,224,14261.897970920252,143.09392086926795,trail_stop
ASHOKLEY,2017-06-01,2017-11-07,39.14181426030127,51.65695059274712,255,3191.3597647736933,31.973827910013515,trail_stop
CESC,2017-08-29,2017-11-07,66.11976893817133,62.89433024729958,151,-487.04124232163485,-4.87817598680338,trail_stop
BERGEPAINT,2017-09-07,2017-11-07,209.58096016895942,198.78194319668657,47,-507.5537976968226,-5.152670816837035,trail_stop
GRAVITA,2017-03-14,2017-11-08,51.07747295270779,140.5398507300547,195,17445.163666582648,175.15036004263445,trail_stop
JINDALSAW,2017-09-05,2017-11-08,46.31047447572001,49.03679113235351,215,586.1580811762033,5.887041079794759,trail_stop
MOTILALOFS,2017-10-05,2017-11-08,1339.3426005469498,1273.0955907010468,7,-463.7290689213205,-4.946233310196324,trail_stop
PRESTIGE,2017-10-09,2017-11-08,280.33717325846357,271.55848826071826,35,-307.2539749210864,-3.1314737520206095,trail_stop
SARDAEN,2017-08-09,2017-11-10,30.70281300527272,40.761001398446965,325,3268.9112277816293,32.759826897447184,trail_stop
JBMA,2017-09-01,2017-11-10,78.09564809591495,98.58417263434184,128,2622.5311409186415,26.2351680765405,trail_stop
VEDL,2017-08-09,2017-11-13,106.59692529789591,112.57667944216273,93,556.1171354168146,5.609687265890451,trail_stop
