symbol,entry_date,exit_date,entry_price,exit_price,shares,position_size,pnl,return_pct
REDINGTON,2017-02-16,2017-12-29,40.77976018411142,67.17869806686572,12341,503263.020432119,325789.2924110708,64.73539266432428
DCMSHRIRAM,2017-10-10,2018-01-02,424.6655432169334,474.68451721432297,1565,664601.5751345007,78279.69430591469,11.778439479333553
ABBOTINDIA,2017-11-08,2018-01-08,4068.0789091825945,4826.917069066061,174,707845.7301977715,132037.83981972316,18.653476907013612
BAJAJHLDNG,2017-08-08,2018-01-16,2280.894691022551,2446.337840371802,265,604437.093120976,43842.434577551554,7.253432172928647
TVSMOTOR,2017-08-31,2018-01-16,578.4874460381794,690.5601242411525,1044,603940.8936638593,117003.87604390387,19.373398501646378
APOLLOHOSP,2017-11-23,2018-01-16,1120.668845875083,1111.8905620136084,636,712745.3859765527,-5582.988535897806,-0.7833075661722305
IGL,2017-06-05,2018-01-17,95.38035514491014,138.86700830633595,6054,577432.670047286,263268.1982392719,45.59288240786806
PAGEIND,2017-07-04,2018-01-17,15900.167773136556,20362.86091620558,36,572406.039832916,160656.95315048483,28.06695631607595
GMDCLTD,2017-10-06,2018-01-17,120.87815742555715,126.28880563418703,5412,654192.5879871153,29282.428105104947,4.476117376261328
SOBHA,2017-10-10,2018-01-17,423.2940080625841,538.4003071395969,1570,664571.5926582571,180716.88955090998,27.192990423808272
DMART,2017-07-04,2018-01-18,843.0,1138.800048828125,685,577455.0,202623.03344726562,35.0889737637159
RKFORGE,2017-07-06,2018-01-18,105.0402697489943,156.31126850348696,5525,580347.4903631936,283272.26811857184,48.810802635037525
VOLTAS,2017-08-16,2018-01-18,527.7598695816532,574.9630582123692,1093,576841.537452747,51593.08517337253,8.94406554028694
POLYMED,2017-10-06,2018-01-18,256.72169939624393,257.7354640911683,2548,654126.8900616296,2583.0724426672095,0.3948885884241575
ELECON,2017-10-09,2018-01-18,31.272831312686826,42.884989482010255,21177,662264.7487087689,245910.67355176236,37.131777590641725
ZENTEC,2017-11-16,2018-01-18,97.3478905323887,125.99118050436411,7178,698763.1582414861,205601.53541883954,29.42363703550976
SOLARINDS,2017-11-17,2018-01-18,1127.3183303974183,1104.1002503074749,627,706828.5931591813,-14557.73621639458,-2.0595850758284344
