symbol,entry_date,exit_date,entry_price,exit_price,shares,position_size,pnl,return_pct
ARE&M,2012-09-25,2012-12-31,187.3130250946769,208.60856248426194,128,23976.067212118644,2725.8287858668846,11.368957059350922
HDFCBANK,2012-07-02,2013-01-07,124.49592044405986,147.4526053019221,178,22160.273839042657,4086.2899046994753,18.43970852697733
ATUL,2012-06-28,2013-01-08,208.7238869695882,375.6566510804799,105,21916.00813180676,17527.940231643624,79.9777958021711
UBL,2012-10-30,2013-01-08,734.7021811422053,869.1236876691324,34,24979.87415883498,4570.331221915523,18.29605382659252
LUPIN,2012-09-07,2013-01-09,569.5941927901266,556.6531358045379,40,22783.767711605065,-517.6422794235514,-2.2719783925811656
EMAMILTD,2012-03-22,2013-01-10,107.533767272514,157.1252222978622,210,22582.09112722794,10414.205555323118,46.11710003581724
DABUR,2012-04-13,2013-01-11,95.58512800926928,111.05980827172549,238,22749.26046620609,3682.973902464575,16.189422543803627
FINCABLES,2012-11-12,2013-01-11,46.95881499273417,48.88443189076065,545,25592.554171040123,1049.461209424433,4.100650534568278
UNITDSPR,2012-11-29,2013-01-15,408.3062062535081,356.53915331575695,62,25314.9847877175,-3209.5572821405694,-12.67848789582447
SUNDARMFIN,2012-07-17,2013-01-16,260.795191449815,350.69576192697156,85,22167.591273234273,7641.548490558311,34.47171321579226
BAJAJ-AUTO,2012-07-23,2013-01-16,1120.251720957621,1474.7619618499573,20,22405.03441915242,7090.204817846727,31.645587706778215
M&M,2012-08-21,2013-01-16,339.22064696878147,396.6017989857169,68,23067.00399387714,3901.918337151612,16.915583567711394
FSL,2012-10-11,2013-01-16,9.688765318058817,9.378724208661968,2546,24667.59649977775,-789.3646645243789,-3.2000063911029635
CCL,2012-06-13,2013-01-17,18.808084229729822,27.377086947946708,1164,21892.61004340551,9974.319164004457,45.56021024550665
CIPLA,2012-11-30,2013-01-17,375.6348035524223,374.5350667996321,68,25543.166641564716,-74.78209918973516,-0.2927675344217
HINDALCO,2012-12-21,2013-01-17,119.28112117493755,111.51672971075355,227,27076.814506710823,-1762.5168623697682,-6.5093213307382936
PVRINOX,2012-08-02,2013-01-18,179.14174660360817,259.7574884437055,125,22392.71832545102,10076.967730012166,45.001091799377164
DCMSHRIRAM,2012-10-22,2013-01-18,51.0334740933505,51.745562328002364,490,25006.402305741743,348.9232349794147,1.395335605311357
GODREJCP,2012-03-21,2013-01-22,141.52805867406653,211.8618762407362,157,22219.905211828445,11042.409357967139,49.69602369000599
AEGISLOG,2012-10-01,2013-01-22,13.556698731753345,14.60274897105914,1814,24591.851499400567,1897.5351341007154,7.716113340010078
BRIGADE,2012-10-25,2013-01-22,32.19711458725137,39.191661802481924,789,25403.52340934133,5518.697752816908,21.724143001311322
IIFL,2012-10-30,2013-01-22,27.886546096634127,30.694038398694804,898,25042.118394777448,2521.1280872504867,10.067551185191546
ASHOKLEY,2012-11-12,2013-01-22,10.156890486475664,9.998805973479884,2519,25585.207135432196,-398.214888236369,-1.5564262822984654
RECLTD,2012-08-03,2013-01-23,29.63480598002335,34.606160211030755,764,22640.99176873784,3798.114632489658,16.775389838416917
COLPAL,2012-10-31,2013-01-23,491.99349471708825,550.2064992946907,50,24599.674735854413,2910.650228880124,11.832067944531826
BIOCON,2012-11-16,2013-01-23,48.03840866937053,42.91854789658672,538,25844.663864121347,-2754.485095757689,-10.65784840630712
AARTIIND,2012-02-02,2013-01-24,12.005677047654764,20.337173481450208,1843,22126.46279882773,15354.947927484998,69.39630643673651
JKTYRE,2012-06-26,2013-01-24,14.895289826168856,18.08415762797798,1477,22000.3430732514,4709.957743272076,21.408564982782327
THERMAX,2012-07-03,2013-01-24,461.5613176150432,517.0542235899443,48,22154.943245522074,2663.6594867952517,12.022867570801052
COALINDIA,2012-07-19,2013-01-24,125.52474794018538,119.56549863961659,178,22343.405133352997,-1060.7463755012432,-4.74746964113281
M&MFIN,2012-08-01,2013-01-24,73.41188557147203,104.62160122833912,304,22317.213213727497,9487.753559687593,42.51316447454828
ABREL,2012-08-16,2013-01-24,296.6222269296616,368.9190524595813,77,22839.911473583947,5566.855565803813,24.373367524836052
ADANIENT,2012-10-08,2013-01-24,31.58775506364329,33.76714491442651,787,24859.56323508727,1715.1798125663954,6.899476858650345
J&KBANK,2012-10-09,2013-01-24,89.92412568970667,108.78211209116951,275,24729.134564669333,5185.946260402281,20.970997779321703
KARURVYSYA,2012-11-01,2013-01-24,52.57970604401601,58.73455018122808,475,24975.3603709076,2923.5509651757384,11.705740865229794
UNIONBANK,2012-11-05,2013-01-24,171.1928516856677,183.42088676345233,147,25165.34919779315,1797.5211564343408,7.1428420973072475
BLUEDART,2012-11-23,2013-01-24,1848.0518734399964,1786.8329614502113,13,24024.67435471995,-795.8458558672028,-3.3126187024085456
TMPV,2012-12-14,2013-01-24,273.96309297297955,281.01462860169875,96,26300.456925406037,676.9474203570426,2.5738998462156624
BANKBARODA,2012-12-17,2013-01-24,132.72183929167159,131.00019158108523,200,26544.367858334317,-344.32954211726974,-1.2971849394000854
ADANIPORTS,2012-12-18,2013-01-24,134.49537089851435,120.86909343016889,198,26630.083437905843,-2698.002938732403,-10.131410008622078
BALKRISIND,2013-01-01,2013-01-24,134.20685357025295,121.32443623503774,202,27109.784421191096,-2602.2483017134728,-9.598926576779988
SCI,2013-01-09,2013-01-24,55.45443755761849,48.984756240483385,503,27893.5820914821,-3254.2497025189587,-11.666661140351396
GODREJIND,2012-11-02,2013-01-29,310.4215870147025,293.97890818558983,81,25144.1485481909,-1331.8569851581233,-5.296886401245626
ADANIPOWER,2012-12-10,2013-01-29,11.6899995803833,12.029999732971191,2280,26653.199043273926,775.2003479003906,2.9084701864184535
OFSS,2012-12-17,2013-01-29,1688.481237215754,1717.5929550192068,15,25327.21855823631,436.6757670517909,1.7241362925333377
BANKINDIA,2012-12-19,2013-01-29,254.26809879822443,267.5682634365059,106,26952.41847261179,1409.8174516578365,5.230764182036017
CANBK,2012-12-31,2013-01-29,73.04248168019886,71.43375223038868,370,27025.71822167358,-595.2298964297661,-2.2024572725412894
LTF,2012-11-16,2013-01-30,71.09502399646838,66.16685314085389,363,25807.493710718023,-1788.92602058806,-6.931808414410684
TTML,2012-11-30,2013-01-30,10.975693702697754,9.962553024291992,2352,25814.831588745117,-2382.9068756103516,-9.230766690917571
GAIL,2013-01-21,2013-01-30,45.633794091021585,40.22845346917863,612,27927.88198370521,-3308.068460567887,-11.845038812817997
KIRLOSENG,2012-11-05,2013-02-04,153.87568965327935,152.64466085154584,164,25235.613103137814,-201.88872348429504,-0.8000151320246389
CHOLAHLDNG,2012-12-18,2013-02-04,129.15262443308114,110.61540737494472,207,26734.593257647797,-3837.2039310342407,-14.352954219479496
NBCC,2013-01-09,2013-02-04,7.310717613673898,5.913472725606051,3818,27912.31984900694,-5334.680982643036,-19.112280926491433
PAGEIND,2012-02-07,2013-02-05,2528.1504909154046,2891.709564553233,8,20225.203927323237,2908.4725891026283,14.380436407730986
MOTHERSON,2012-09-04,2013-02-05,5.86594325551377,8.746266569800863,3947,23152.87802951285,11368.636121491156,49.102474893184414
FORTIS,2012-12-18,2013-02-05,117.16188030610374,107.17478913013692,228,26712.908709791653,-2277.056788120437,-8.524181371854047
TRITURBINE,2012-10-31,2013-02-06,48.1472066578463,49.93738374959503,514,24747.664222132997,920.1510251588479,3.718132818110219
BAJFINANCE,2012-02-02,2013-02-07,7.1310704249671195,11.886393947562812,3103,22127.71152867297,14755.768890614436,66.68456822339711
JKCEMENT,2012-07-03,2013-02-07,148.75728555607657,275.1412791363563,149,22164.835547855408,18831.215043461678,84.95986808836811
BAYERCROP,2012-08-02,2013-02-07,762.9483263574657,945.5435613950722,29,22125.501464366505,5295.261816090588,23.932844300133475
IDEA,2012-09-21,2013-02-07,52.0626528398705,64.08395600893118,456,23740.56969498095,5481.714245091669,23.09007035433767
BHARTIARTL,2012-11-16,2013-02-07,244.9536612167486,268.1368421223484,105,25720.134427758603,2434.2339950879796,9.464312878788139
FACT,2012-12-17,2013-02-07,31.894748705103176,28.157084182643846,834,26600.220420056048,-3117.212211731079,-11.718745794229442
LICHSGFIN,2012-12-31,2013-02-07,238.98179566536226,221.0988697383954,113,27004.942910185935,-2020.7706297472541,-7.482965753595591
CANFINHOME,2012-11-16,2013-02-08,23.291080686564097,25.258999871538204,1110,25853.099562086147,2184.39029532126,8.449239481229139
DRREDDY,2013-01-17,2013-02-08,355.14142759919315,343.9090738084824,78,27701.031352737067,-876.123595675439,-3.1627833076650824
POONAWALLA,2012-12-24,2013-02-13,79.12340355269758,80.62336064224019,338,26743.710400811782,506.985496265399,1.8957186144597566
MRF,2012-12-27,2013-02-13,12493.319971515626,12658.76343430673,2,24986.639943031252,330.88692558220646,1.324255387425513
CHENNPETRO,2013-01-21,2013-02-13,120.88293271642065,100.64601169493136,231,27923.957457493172,-4674.728755964028,-16.740924931862054
SHRIRAMFIN,2012-09-03,2013-02-14,103.31963066012796,120.44730803297581,223,23040.277637208535,3819.4720541450697,16.57736991839401
MARICO,2012-09-04,2013-02-14,84.06826767606033,87.01574071742496,275,23118.77361091659,810.555086375276,3.50604707679016
MARUTI,2012-11-01,2013-02-14,1292.8335122332057,1327.1980483274451,19,24563.836732430907,652.9261857905512,2.6580790000468943
NATCOPHARM,2012-11-26,2013-02-14,76.56297200638583,77.93208983835767,329,25189.217790100938,450.43976671873315,1.78822451126589
RELIANCE,2013-01-18,2013-02-14,186.52501775694898,178.16787538312315,149,27792.2276457854,-1245.2142137000483,-4.480440465479854
BPCL,2013-01-18,2013-02-15,32.84100310028461,31.494198879033213,848,27849.17062904135,-1142.0899796211852,-4.100983813249376
HINDPETRO,2013-01-21,2013-02-15,30.057162402130075,25.98657521085512,929,27923.103871578838,-3781.5755006944346,-13.542819301486972
CGCL,2012-11-16,2013-02-21,25.141213668672385,28.67960959590913,1028,25845.16765139521,3637.4710131993743,14.074085578636247
POLYMED,2012-11-20,2013-02-21,42.18283568187363,52.37672858497911,600,25309.701409124176,6116.335741863291,24.165973525307358
SUNTV,2012-11-21,2013-02-21,263.5626482858203,290.1681802030766,95,25038.451587152926,2527.525532139349,10.09457602975819
YESBANK,2012-11-29,2013-02-21,80.54789148704288,90.00229232327304,318,25614.229492879633,3006.499465921195,11.737614308316228
ARE&M,2013-01-10,2013-02-22,238.6418885925492,246.4136311989973,116,27682.459076735708,901.5221423479816,3.2566548363675514
CUB,2013-01-17,2013-02-22,34.46754433490881,31.55322101667706,804,27711.90564526668,-2343.115947858325,-8.455268208011308
ITC,2013-02-01,2013-02-22,127.13397111680071,120.99931512927272,216,27460.937761228954,-1325.0856933060459,-4.8253475712576845
IOC,2013-01-18,2013-02-25,25.630279326327468,24.504945216329645,1087,27860.113627717958,-1223.238177567633,-4.390643175089697
APLAPOLLO,2013-01-25,2013-02-25,18.85491978034535,17.787657794533065,1441,27169.939403477652,-1537.9245215555056,-5.6603899578762285
PGEL,2012-03-07,2013-02-26,26.534646392288494,21.833253860473633,830,22023.75650559945,-3902.155801406334,-17.717939264422156
AUROPHARMA,2012-09-04,2013-02-26,55.69525838762378,80.73135235902032,415,23113.532230863868,10389.978998129565,44.95193073197034
AXISBANK,2012-09-24,2013-02-26,211.5956355597587,258.5045469771705,113,23910.306818252735,5300.706990167531,22.169129950775282
PRESTIGE,2012-10-30,2013-02-26,147.78112180575877,159.37911294912723,169,24975.009585173233,1960.0605032292697,7.848087090997104
ONGC,2013-01-09,2013-02-26,103.71168113431077,109.54260566235165,269,27898.442225129595,1568.5186980429971,5.6222447310343
BBTC,2013-01-11,2013-02-26,145.48490623485162,99.47323053502927,191,27787.61709085666,-8788.230058666068,-31.626425648271145
SOBHA,2013-02-14,2013-02-26,400.297067967292,331.3763942590193,67,26819.903553808563,-4617.685138454268,-17.217381595686362
SPLPETRO,2012-07-09,2013-02-27,17.303718389631307,22.522559875173794,1293,22373.70787779328,6747.962040806437,30.160231275317734
ASIANPAINT,2012-09-25,2013-02-27,354.76645381240263,392.36142964445327,67,23769.352405430975,2518.8633807473925,10.597105624854407
KOTAKBANK,2013-02-07,2013-02-27,68.2967097900731,64.89771377234469,401,27386.98062581931,-1362.9974031090896,-4.976807855277453
INDUSINDBK,2012-11-29,2013-02-28,366.255644833626,383.1298022239302,69,25271.639493520193,1164.3168599309902,4.607207459688274
NHPC,2012-11-29,2013-02-28,12.560555321347088,14.19423037708283,2039,25610.972300226713,3331.0634386451784,13.00639194637562
SUZLON,2013-01-28,2013-02-28,19.512046813964844,16.160564422607422,1404,27394.91372680664,-4705.48127746582,-17.176477810409686
NAVA,2013-02-01,2013-02-28,39.033137173414715,33.585286193327434,705,27518.361707257376,-3840.7349409615344,-13.956989815816772
JBMA,2012-07-06,2013-03-01,2.868611008196154,2.736795952456524,7841,22492.778915266044,-1033.5618520544376,-4.595082963950489
PHOENIXLTD,2012-11-05,2013-03-01,100.24221524005661,118.72290855593636,251,25160.79602525421,4638.654022285817,18.436038421161
PFC,2013-02-05,2013-03-01,41.20834290500699,36.763549666316585,665,27403.548031829647,-2955.787503729116,-10.786148933327622
DEEPAKNTR,2012-10-29,2013-03-04,17.692350558476054,22.848913871963617,1438,25441.600103088567,7415.138044795116,29.14572202514468
MINDACORP,2012-11-29,2013-03-04,6.535417079925537,28.230743408203125,3920,25618.834953308105,85045.67920684814,331.9654440252615
BAJAJHLDNG,2012-12-06,2013-03-12,716.0372009484582,726.11518409061,37,26493.376435092956,372.88537625961544,1.4074664177786487
OIL,2013-01-18,2013-03-19,86.28934444306431,88.52758573470848,323,27871.45825510977,722.9519372010691,2.593879123883042
CHOLAFIN,2012-03-30,2013-03-20,33.36483911179577,51.15419801504953,661,22054.158652897004,11758.766235050734,53.31768225720149
WELSPUNLIV,2013-01-23,2013-03-20,5.989333039334178,5.447948375109702,4618,27658.739975645232,-2500.1143793886295,-9.039147776037856
GRAPHITE,2013-02-15,2013-03-20,59.4968928492707,53.42367706957261,453,26952.09246071963,-2751.1667482032353,-10.207618396281571
CASTROLIND,2013-03-11,2013-03-20,100.97689942612797,95.24162997953138,263,26556.924549071657,-1508.3758644549016,-5.679783672494673
ASTRAL,2012-07-03,2013-03-21,20.158322635702778,33.147117565350726,1104,22254.788189815867,14339.629602331333,64.43390734625535
DLF,2013-01-16,2013-03-21,221.2791326622029,208.38655977971274,126,27881.170715437565,-1624.4641831937588,-5.82638440750376
GLENMARK,2012-05-04,2013-03-25,318.25794351428175,446.0113842817166,70,22278.05604599972,8942.74085372044,40.14147749361736
EICHERMOT,2012-11-06,2013-03-25,221.24821408942503,248.1288462018302,114,25222.296406194455,3064.392060814189,12.149536312885417
TECHM,2013-02-20,2013-04-03,182.8452283676513,171.77491358871225,148,27061.093798412392,-1638.4065872829779,-6.054472888228558
TCS,2013-02-11,2013-04-04,522.3359628454783,552.04762656806,51,26639.134105119396,1515.2948498516635,5.688228618363614
RAMCOCEM,2012-08-01,2013-04-05,155.92891179224898,222.89551984275218,143,22297.834386291604,9576.224951221957,42.946883474519325
MPHASIS,2013-03-12,2013-04-08,279.79821951888863,263.0193556007019,95,26580.83085429442,-1593.992072227742,-5.996772941242411
INFY,2013-01-14,2013-04-09,242.00176928831513,245.7899384029709,113,27346.19992957961,428.0631099561033,1.565347693860307
WIPRO,2013-01-14,2013-04-09,67.48034404844879,63.339733274026464,407,27464.500027718655,-1685.228585189885,-6.13602499040238
ASIANPAINT,2013-03-12,2013-04-09,426.49156523535294,411.04787768144826,62,26442.477044591884,-957.5086283420933,-3.6211003482290125
BLUEDART,2013-02-20,2013-04-10,1995.0143934555117,2046.4508042054388,13,25935.187114921653,668.6733397490498,2.578247601554155
WOCKPHARMA,2013-02-20,2013-04-12,1622.933431133416,1489.3305337029751,16,25966.934898134656,-2137.646358887054,-8.232185921337264
HCLTECH,2012-08-02,2013-04-18,90.81295229913648,130.71173028547167,248,22521.612170185846,9894.896940611128,43.93511825814145
PERSISTENT,2012-12-24,2013-04-26,111.77212436631743,111.68197135898325,239,26713.537723549864,-21.546568752866733,-0.08065786334945789
SOLARINDS,2013-02-20,2013-05-13,198.2432159606452,175.87276750614146,136,26961.077370647745,-3042.3809898125073,-11.284345013321749
IGL,2013-03-12,2013-05-16,23.602634664960743,23.553159880699077,1128,26623.771902075718,-55.8075566471598,-0.2096155152336201
DIVISLAB,2013-04-30,2013-05-21,484.30714233147773,448.28431316739955,54,26152.585685899798,-1945.232774860222,-7.438013197712213
CUMMINSIND,2013-05-03,2013-05-21,409.2522297596621,375.22631556956134,64,26192.142704618374,-2177.658508166449,-8.314167087148885
GODREJPROP,2013-05-02,2013-05-22,278.46257208926704,258.3387620204949,94,26175.4817763911,-1891.6381464645783,-7.226755796222768
INDIACEM,2013-05-08,2013-05-22,80.66159158822106,67.82904523169663,331,26698.98681570117,-4247.572844009588,-15.909116227255751
APOLLOTYRE,2013-03-08,2013-05-23,78.26026813057048,73.3584445219644,339,26530.230896263394,-1661.7182033174613,-6.2634894125686
GAIL,2013-04-29,2013-05-23,42.47442524107989,38.79377998553072,617,26206.720373746295,-2270.958122673841,-8.665556354578692
AUROPHARMA,2013-05-03,2013-05-23,92.93437629283845,80.33469435699912,285,26486.297243458957,-3590.9093517142064,-13.557611766971375
LT,2013-05-03,2013-05-23,562.3228010852035,524.6759180357365,47,26429.171651004566,-1769.403503324953,-6.694888234447174
SBIN,2013-05-16,2013-05-23,201.0093082178318,185.4975852349381,134,26935.24730118946,-2078.570879707757,-7.716917748945142
PRESTIGE,2013-05-17,2013-05-23,175.84081721198027,154.32839252539642,154,27079.48585064496,-3312.9134017339093,-12.234033614988316
GRASIM,2013-05-17,2013-05-29,440.33037449951956,409.79136559997573,61,26860.152844470693,-1862.8795428721714,-6.93547633052898
AXISBANK,2013-05-17,2013-05-30,288.99022046006655,269.1574962465009,94,27165.080723246258,-1864.2760760751735,-6.8627665607481045
CIPLA,2013-05-17,2013-05-30,386.7232721841673,351.44162400135326,70,27070.62905289171,-2469.7153727969817,-9.1232286031165
TARIL,2013-05-02,2013-05-31,5.6384910798281025,3.9010381558885516,4686,26421.969200074487,-8141.704401580733,-30.814146893933174
ZEEL,2013-05-07,2013-05-31,216.72026785503837,204.08353618348772,122,26439.87267831468,-1541.6812639291784,-5.830895188816951
CCL,2013-05-17,2013-05-31,28.574834910768033,23.099419017632364,951,27174.6680001404,-5207.120514372022,-19.161671135577883
MARUTI,2013-04-29,2013-06-03,1505.6251972086588,1397.6343861544956,17,25595.6283525472,-1835.843787920774,-7.17248962453417
BALKRISIND,2013-05-10,2013-06-03,129.0450877991258,115.58911738907821,207,26712.333174419044,-2785.3858748798557,-10.427340272721924
ANANTRAJ,2013-05-17,2013-06-03,29.74275703853889,23.520669200216524,914,27184.879933224547,-5686.988284226645,-20.919674091612148
ONGC,2013-05-17,2013-06-03,122.1503990398556,114.60047171813152,222,27117.388586847945,-1676.0838654227482,-6.180845401299654
AEGISLOG,2013-05-16,2013-06-05,14.278426262804588,11.930591740526202,1898,27100.453046803108,-4456.189923284375,-16.443230360719184
HDFCBANK,2013-04-23,2013-06-07,154.2512976288936,150.33324512849867,170,26222.720596911913,-666.0689250671385,-2.54004508268138
NTPC,2013-04-26,2013-06-07,81.61770359707656,77.9580774422661,322,26280.90055825865,-1178.3996218489665,-4.483863173701861
AJANTPHARM,2013-01-24,2013-06-10,82.8577071510692,141.9057766876981,332,27508.758774154976,19603.959086160798,71.2644261673453
DABUR,2013-04-02,2013-06-10,125.74467332747531,131.59222001942624,209,26280.63672544234,1222.1372586177458,4.650333518877768
EXIDEIND,2013-04-23,2013-06-10,117.50061228786036,112.4747893191818,223,26202.63654019286,-1120.7585220153196,-4.27727385485106
POONAWALLA,2013-05-10,2013-06-10,91.82625628872742,83.24830669059482,291,26721.44058001968,-2496.1833330565896,-9.341499855075371
GODFRYPHLP,2013-05-13,2013-06-10,183.00022711451513,149.00502311386646,146,26718.03315871921,-4963.299784094706,-18.576591153286202
ICICIBANK,2013-05-16,2013-06-10,188.4749631354697,179.01602663058574,143,26951.919728372166,-1352.6279201984034,-5.018670038462967
NAUKRI,2013-03-26,2013-06-11,67.58247886782259,61.697508162463876,388,26222.001800715163,-2283.3686336791798,-8.70783493583966
INDUSINDBK,2013-04-22,2013-06-11,419.3880755782815,446.2563760271107,62,26002.060685853452,1665.8346278274112,6.4065484961109895
MRF,2013-04-25,2013-06-11,13556.704276225795,14130.710750158101,1,13556.704276225795,574.0064739323061,4.2341151819541665
POWERGRID,2013-05-03,2013-06-11,38.289799836154444,36.306400299072266,693,26534.831286455028,-1374.495879197948,-5.179968413439934
ATUL,2013-05-07,2013-06-11,357.1497700690869,306.128330403139,74,26429.082985112433,-3775.5865352801484,-14.285726589178086
MPHASIS,2013-05-08,2013-06-11,291.6235812282019,293.7514828321311,91,26537.74589176637,193.63904595755957,0.7296740527523033
OLECTRA,2013-05-13,2013-06-11,11.1337308883667,9.536066507799484,2413,26865.692633628845,-3855.1641503086903,-14.34976645821902
TITAN,2013-05-13,2013-06-11,272.63136526494316,210.67183831919962,98,26717.873795964428,-6072.033640682865,-22.72648522503317
YESBANK,2013-05-16,2013-06-11,98.25174835893492,88.16645393880209,275,27019.230798707104,-2773.4559655365265,-10.26474804630352
ADANIPORTS,2013-05-17,2013-06-11,151.65608463359146,136.91366643308038,179,27146.439149412872,-2638.8928578914856,-9.72095398356716
HINDALCO,2013-05-17,2013-06-11,100.80095051934254,84.4548469632779,269,27115.455689703143,-4397.1018565813865,-16.216219660476323
SUPREMEIND,2012-06-25,2013-06-12,191.3321716421148,284.55300433279456,114,21811.867567201087,10627.174926737494,48.72198537789481
GODREJCP,2013-03-11,2013-06-12,244.6599764768661,240.7453872610903,108,26423.277459501536,-422.77563530378393,-1.6000120952132613
UPL,2013-04-29,2013-06-12,81.3618547133894,84.58726885331049,322,26198.51721771139,1038.5833530545897,3.9642829570234612
COLPAL,2013-05-02,2013-06-12,565.2601160805558,524.9674649878278,46,26001.965339705566,-1853.461950265486,-7.128160991104812
GESHIP,2013-05-30,2013-06-12,166.21490401256642,149.9193367188517,161,26760.599546023193,-2623.5863342880693,-9.803914631194996
HEROMOTOCO,2013-05-30,2013-06-12,1179.1560182927096,1059.5915969135297,22,25941.432402439612,-2630.417270341961,-10.139830482508701
PIDILITIND,2013-02-04,2013-06-13,114.6918729288705,126.79527227129049,239,27411.35763000005,2892.712442838376,10.552970348584557
SUNPHARMA,2013-02-18,2013-06-13,358.0861273411558,433.7073682740797,75,26856.459550586686,5671.593069969294,21.11817106527505
OIL,2013-04-17,2013-06-13,97.13341101416373,93.15667010614666,269,26128.887562810043,-1069.74330425659,-4.0941019845758175
GRANULES,2013-04-30,2013-06-13,12.667274736427748,11.019010148684087,2080,26347.931451769717,-3428.3903425068165,-13.011990519189473
M&M,2013-05-03,2013-06-13,419.62031647268367,411.0296595164421,63,26436.07993777907,-541.2113882432204,-2.0472452402815975
ULTRACEMCO,2013-05-09,2013-06-13,1879.1287264981113,1751.9551522530767,14,26307.80217097356,-1780.4300394304846,-6.767688261678141
NEULANDLAB,2013-05-10,2013-06-13,113.38841348880614,87.17594105011811,236,26759.665583358248,-6186.143495530374,-23.11741705538173
CGCL,2013-05-13,2013-06-13,32.19937515258789,28.865835189819336,834,26854.2788772583,-2780.1723289489746,-10.35280947835609
SPLPETRO,2013-05-13,2013-06-13,26.32756720253809,22.388039501467045,1020,26854.118546588852,-4018.318255092465,-14.963508290622677
SHRIRAMFIN,2013-05-17,2013-06-13,129.19779815323898,121.61734062079768,210,27131.537612180186,-1591.8960818126725,-5.867327184206549
SONATSOFTW,2013-05-15,2013-06-17,6.6821303880586,5.590715994326524,4012,26808.707116891102,-4378.75454765309,-16.333329796774166
ADANIPOWER,2013-05-22,2013-06-17,12.100000381469727,8.800000190734863,2226,26934.60084915161,-7345.800424575806,-27.272727989236877
ITC,2013-04-18,2013-06-20,128.51787362453166,135.09975614636193,203,26089.128345779925,1336.122151931544,5.121375211248366
UCOBANK,2013-05-02,2013-06-20,60.40990601688325,63.97705714690253,437,26399.12892937798,1558.8450438184263,5.904910908191682
BHARATFORG,2013-05-08,2013-06-20,111.54129254539077,96.26658939492098,239,26658.368918348395,-3650.65405296228,-13.694213866361537
CASTROLIND,2013-05-15,2013-06-20,104.17237489499874,102.24383956643346,257,26772.300348014676,-495.6335794412771,-1.8512924664616324
IRB,2013-05-17,2013-06-20,5.285623993348905,4.411353662888495,5144,27189.249821786765,-4497.246579888346,-16.540532046179145
KOTAKBANK,2013-04-26,2013-06-21,70.3826625720463,71.84431999463291,373,26252.73313937327,545.198218624806,2.0767293665402393
NESTLEIND,2013-05-02,2013-06-21,213.81688848121107,216.24354281121697,123,26299.47728318896,298.47848259072634,1.1349217301041892
BAJFINANCE,2013-05-09,2013-06-21,12.549381720573967,13.02436508145612,2142,26880.77564546944,1017.41435900957,3.7849144400751245
BOSCHLTD,2013-05-22,2013-06-21,8193.375841505413,7990.400606407426,3,24580.12752451624,-608.9257052939647,-2.477308975254997
HINDUNILVR,2013-04-17,2013-06-24,388.60404374820183,466.5656580787195,67,26036.470931129523,5223.428160144682,20.06196682323597
EICHERMOT,2013-04-26,2013-06-24,265.0206719111816,320.6218956436982,99,26237.046519206975,5504.521149519151,20.97995727335215
SHREECEM,2013-05-03,2013-06-24,4343.307591551031,4295.788018648385,6,26059.845549306185,-285.1174374158727,-1.0940872112093682
POLYMED,2013-05-02,2013-06-25,53.51649729427643,55.825089289518964,493,26383.633166078278,1138.1358536545704,4.313795020156222
HAVELLS,2013-05-28,2013-06-25,123.79602788522892,122.72810782078821,216,26739.94202320945,-230.6707339191962,-0.8626448543492768
EMAMILTD,2013-05-02,2013-06-26,176.00860470498975,183.46826607943763,150,26401.290705748463,1118.9492061671808,4.238236753794569
GLENMARK,2013-05-08,2013-06-26,504.50866526860335,500.44963043368233,53,26738.959259235977,-215.12884625081279,-0.8045520551683573
BLUEDART,2013-05-31,2013-06-26,2479.9900109735217,2273.461455194503,10,24799.900109735216,-2065.2855577901864,-8.327797888909469
PVRINOX,2013-04-18,2013-06-27,300.42610316443523,305.545914829725,87,26137.070975305865,445.42361488021197,1.7041833620188174
UNITDSPR,2013-04-17,2013-06-28,395.589358561278,430.41380828938003,66,26108.897665044347,2298.4136820547355,8.80318162620839
CEATLTD,2013-05-07,2013-07-03,97.9533474740882,88.92794541001035,271,26545.357165477904,-2445.883959365099,-9.213980223049921
JMFINANCIL,2013-05-16,2013-07-03,15.43449995917345,19.077191927418134,1756,27102.981928308578,6396.567096237664,23.600971705465977
LICHSGFIN,2013-05-16,2013-07-03,211.38513214255428,195.61558661256308,128,27057.29691424695,-2018.5018278388743,-7.46010155499324
BEL,2013-05-13,2013-07-10,10.176040559630033,9.848565271901034,2641,26874.92311798292,-864.8622348922872,-3.218101242915105
ABBOTINDIA,2013-05-13,2013-07-18,1265.9144946112863,1244.0882270567404,21,26584.204386837013,-458.35161864546535,-1.7241502208447321
ZYDUSLIFE,2013-05-15,2013-07-23,147.33499716440386,135.12594475679424,181,26667.6344867571,-2209.8384857773417,-8.286593574224693
M&MFIN,2013-04-26,2013-07-25,118.22175159796664,125.36671015090842,222,26245.228854748595,1586.1807987530738,6.043692007913596
AMBUJACEM,2013-07-10,2013-07-25,161.9484547161696,143.07865003640086,160,25911.752754587138,-3019.1687487630006,-11.651734938033165
AIAENG,2013-06-07,2013-07-26,306.71146286549435,273.28890184627693,87,26683.89726929801,-2907.762808671916,-10.89706941728311
ZYDUSWELL,2013-05-28,2013-07-29,112.23372101045342,115.9999514835971,238,26711.625600487914,896.3628526081957,3.3557031159938946
UBL,2013-07-02,2013-07-29,797.5384157892789,654.4649792795956,32,25521.229305256926,-4578.349968309867,-17.939378677839816
